epoch,step,train_acc,train_class_loss,train_total_loss,val_src_acc,val_src_class_loss,val_tgt_acc,val_tgt_class_loss
21,527,0.6115716099739075,1.0864201784133911,1.1135927438735962,,,,
22,551,,,,0.6010183095932007,1.014536738395691,0.6940628886222839,0.9542067050933838
22,551,0.6151039004325867,1.0654603242874146,1.093041181564331,,,,
23,575,,,,0.6671392917633057,0.9946663975715637,0.701361358165741,0.9226828217506409
23,575,0.6539400219917297,1.0254204273223877,1.0533641576766968,,,,
24,599,,,,0.6946172118186951,0.9595969319343567,0.7434827089309692,0.9018561840057373
24,599,0.6227728724479675,1.024291753768921,1.0529882907867432,,,,
25,623,,,,0.7302807569503784,0.9366370439529419,0.765385627746582,0.8653053641319275
25,623,0.6584846377372742,0.9746221899986267,1.0036993026733398,,,,
26,647,,,,0.7171512246131897,0.9129086136817932,0.8098465204238892,0.8471118807792664
26,647,0.651321530342102,0.9643516540527344,0.9936165809631348,,,,
27,671,,,,0.7361569404602051,0.876209557056427,0.7949104309082031,0.8183115720748901
27,671,0.6744425892829895,0.927638828754425,0.958191454410553,,,,
28,695,,,,0.7203066945075989,0.8554386496543884,0.8329727649688721,0.8105133771896362
28,695,0.6720506548881531,0.9125725626945496,0.9433720707893372,,,,
29,719,,,,0.7674775719642639,0.8265640735626221,0.8282138109207153,0.7782676219940186
29,719,0.6893102526664734,0.891152560710907,0.9225240349769592,,,,
30,743,,,,0.7318166494369507,0.8192894458770752,0.7987967133522034,0.7926385402679443
30,743,0.6737639904022217,0.8919095396995544,0.9238379001617432,,,,
31,767,,,,0.7303451895713806,0.7947512269020081,0.8481663465499878,0.7506453394889832
31,767,0.6951619982719421,0.8528406620025635,0.8852280974388123,,,,
32,791,,,,0.7298164367675781,0.7744975090026855,0.8499605059623718,0.7316647171974182
32,791,0.6712643504142761,0.853323757648468,0.8865453600883484,,,,
33,815,,,,0.743066132068634,0.7603159546852112,0.8592399954795837,0.7228685617446899
33,815,0.6893650889396667,0.8587515950202942,0.8925492763519287,,,,
34,839,,,,0.743157148361206,0.7529700398445129,0.8240768313407898,0.7329265475273132
34,839,0.7258314490318298,0.7993671298027039,0.8337574005126953,,,,
35,863,,,,0.750179648399353,0.7327275276184082,0.8422478437423706,0.7111168503761292
35,863,0.6936550140380859,0.8221409320831299,0.857358455657959,,,,
36,887,,,,0.7427058815956116,0.7226805686950684,0.8168964385986328,0.7069557905197144
36,887,0.6857560276985168,0.806602954864502,0.841816246509552,,,,
37,911,,,,0.7875955700874329,0.7026662826538086,0.8477274179458618,0.706149160861969
37,911,0.6906111836433411,0.7798622250556946,0.8158008456230164,,,,
38,935,,,,0.7573010921478271,0.7011186480522156,0.8493854403495789,0.6806074380874634
38,935,0.7011752724647522,0.7913959622383118,0.827372133731842,,,,
39,959,,,,0.7625150680541992,0.6952139735221863,0.8636485934257507,0.7064382433891296
39,959,0.7005578875541687,0.7721468806266785,0.808355987071991,,,,
40,983,,,,0.7784684896469116,0.6905568838119507,0.8671233654022217,0.6842392683029175
40,983,0.7101588845252991,0.7542961239814758,0.7903859615325928,,,,
41,1007,,,,0.7828531861305237,0.6857269406318665,0.8470786809921265,0.6879032850265503
41,1007,0.6935884952545166,0.7774730324745178,0.8140742182731628,,,,
42,1031,,,,0.7680835723876953,0.6715748310089111,0.8271796703338623,0.6753961443901062
42,1031,0.708000659942627,0.7516631484031677,0.788630485534668,,,,
43,1055,,,,0.7958313226699829,0.6716306805610657,0.8508467674255371,0.6818568706512451
43,1055,0.7036728858947754,0.7482389807701111,0.7850267887115479,,,,
44,1079,,,,0.8079583644866943,0.650031328201294,0.8290795087814331,0.6729225516319275
44,1079,0.7088792324066162,0.7460905909538269,0.7836435437202454,,,,
45,1103,,,,0.8055037260055542,0.6523719429969788,0.8466036915779114,0.6668216586112976
45,1103,0.7260146141052246,0.7197461724281311,0.7567922472953796,,,,
46,1127,,,,0.8044658899307251,0.6442476511001587,0.8524196743965149,0.6709086894989014
46,1127,0.7066693305969238,0.7256549000740051,0.7630653381347656,,,,
47,1151,,,,0.7777799367904663,0.639593780040741,0.8596953749656677,0.6707697510719299
47,1151,0.7174620628356934,0.7115907669067383,0.7486105561256409,,,,
48,1175,,,,0.8091033101081848,0.635158360004425,0.8348264694213867,0.6548293828964233
48,1175,0.7147079110145569,0.7041354775428772,0.7421600818634033,,,,
49,1199,,,,0.7930446267127991,0.630780816078186,0.8442863821983337,0.6876182556152344
49,1199,0.7166798114776611,0.7219274044036865,0.7602446675300598,,,,
50,1223,,,,0.7985406517982483,0.6234824657440186,0.8339576125144958,0.6570144891738892
50,1223,0.7185736298561096,0.7138352990150452,0.7513502240180969,,,,
51,1247,,,,0.8037096261978149,0.6232881546020508,0.849339485168457,0.6590989232063293
51,1247,0.7283473610877991,0.6822254657745361,0.7206491827964783,,,,
52,1271,,,,0.7653436064720154,0.6224963665008545,0.8332979679107666,0.6826719641685486
52,1271,0.7200045585632324,0.6894662380218506,0.7280589938163757,,,,
53,1295,,,,0.7881190180778503,0.6078430414199829,0.8210463523864746,0.6621886491775513
53,1295,0.717446506023407,0.6752671599388123,0.7138102054595947,,,,
54,1319,,,,0.7866719365119934,0.6032111644744873,0.8438447713851929,0.6650291085243225
54,1319,0.7086192965507507,0.6868612766265869,0.7262930274009705,,,,
55,1343,,,,0.7976771593093872,0.6000145673751831,0.8453154563903809,0.6746894121170044
55,1343,0.7540739178657532,0.6697865128517151,0.7090551257133484,,,,
56,1367,,,,0.7955358028411865,0.5843044519424438,0.843171238899231,0.6507505774497986
56,1367,0.7053589224815369,0.6951276659965515,0.7340492606163025,,,,
57,1391,,,,0.7791592478752136,0.5919331312179565,0.8571659326553345,0.6558377146720886
57,1391,0.7355740666389465,0.6597728133201599,0.6988277435302734,,,,
58,1415,,,,0.8036540746688843,0.5805092453956604,0.8393251299858093,0.6472107172012329
58,1415,0.7354161143302917,0.6534827351570129,0.6942189335823059,,,,
59,1439,,,,0.8033847808837891,0.5718526244163513,0.848806619644165,0.6506478190422058
59,1439,0.7196894288063049,0.6477619409561157,0.6869690418243408,,,,
60,1463,,,,0.7955355048179626,0.5815995335578918,0.8510499596595764,0.6723315715789795
60,1463,0.715018093585968,0.6493379473686218,0.6893553733825684,,,,
61,1487,,,,0.8130639791488647,0.573162317276001,0.8515036106109619,0.6870773434638977
61,1487,0.7023534178733826,0.6587262749671936,0.698765754699707,,,,
62,1511,,,,0.7994035482406616,0.5625607967376709,0.8229715824127197,0.6343387961387634
62,1511,0.7080126404762268,0.6519916653633118,0.692348062992096,,,,
63,1535,,,,0.8093055486679077,0.5616427659988403,0.8478997945785522,0.6340216994285583
63,1535,0.7233783602714539,0.6341228485107422,0.6738064289093018,,,,
64,1559,,,,0.8284404277801514,0.5580440759658813,0.8289372324943542,0.6882787346839905
64,1559,0.7322978377342224,0.6241407990455627,0.6655860543251038,,,,
65,1583,,,,0.8421642780303955,0.5452209115028381,0.8342643976211548,0.6619343161582947
65,1583,0.7406582832336426,0.6286799311637878,0.6697375178337097,,,,
66,1607,,,,0.857982337474823,0.5395625829696655,0.8414501547813416,0.6591984629631042
66,1607,0.7408800721168518,0.6115190386772156,0.6526226997375488,,,,
67,1631,,,,0.8187620639801025,0.544552743434906,0.8369527459144592,0.6384785175323486
67,1631,0.7077776789665222,0.6211423277854919,0.6627753376960754,,,,
68,1655,,,,0.8491657376289368,0.5268270373344421,0.8075849413871765,0.6676546335220337
68,1655,0.7569192051887512,0.5845304727554321,0.6266350150108337,,,,
69,1679,,,,0.8535916805267334,0.5288273692131042,0.845934271812439,0.6107919216156006
69,1679,0.7290152907371521,0.6122450232505798,0.6552068591117859,,,,
70,1703,,,,0.8314754962921143,0.5272166132926941,0.8502686023712158,0.6373004913330078
70,1703,0.7310523390769958,0.618575930595398,0.6606700420379639,,,,
71,1727,,,,0.8461509943008423,0.5200674533843994,0.8359481692314148,0.6382639408111572
71,1727,0.7155919075012207,0.6081694960594177,0.6502479314804077,,,,
72,1751,,,,0.850125789642334,0.510873556137085,0.8383035063743591,0.6364452838897705
72,1751,0.753413200378418,0.5777683258056641,0.6206061244010925,,,,
73,1775,,,,0.8716462254524231,0.5104148983955383,0.8593912720680237,0.641798734664917
73,1775,0.7280104160308838,0.6153457760810852,0.6585226058959961,,,,
74,1799,,,,0.8861239552497864,0.49978575110435486,0.8098945021629333,0.6533236503601074
74,1799,0.7305667400360107,0.5845533013343811,0.6286057829856873,,,,
75,1823,,,,0.8462752103805542,0.502888023853302,0.8378615379333496,0.6145774126052856
75,1823,0.728670597076416,0.5924869179725647,0.6361541152000427,,,,
76,1847,,,,0.8916760087013245,0.49379628896713257,0.8487775325775146,0.6193917989730835
76,1847,0.7358101010322571,0.5892667174339294,0.6333959102630615,,,,
77,1871,,,,0.8882741332054138,0.4925912022590637,0.7730551362037659,0.678836464881897
77,1871,0.7539551258087158,0.5822006464004517,0.6262491345405579,,,,
78,1895,,,,0.8669140338897705,0.4872056245803833,0.8521690368652344,0.5948800444602966
78,1895,0.7422305941581726,0.569379448890686,0.6130300164222717,,,,
79,1919,,,,0.8874040842056274,0.4801275432109833,0.7984922528266907,0.6703298091888428
79,1919,0.7528848052024841,0.5744092464447021,0.6186714768409729,,,,
80,1943,,,,0.8849846720695496,0.47069916129112244,0.8645989298820496,0.6173818707466125
80,1943,0.7724440097808838,0.5586491227149963,0.6041882634162903,,,,
81,1967,,,,0.8641300201416016,0.47911468148231506,0.8434039354324341,0.6414266228675842
81,1967,0.7351120114326477,0.5705691576004028,0.6161753535270691,,,,
82,1991,,,,0.892562985420227,0.4707767963409424,0.8359647989273071,0.6352180242538452
82,1991,0.7505567669868469,0.5625365376472473,0.6082741618156433,,,,
83,2015,,,,0.8902345895767212,0.4686523675918579,0.8188225030899048,0.640850305557251
83,2015,0.7355439066886902,0.5688393712043762,0.6135415434837341,,,,
84,2039,,,,0.885012149810791,0.46562615036964417,0.8262215256690979,0.6458331346511841
84,2039,0.7583527565002441,0.5760377049446106,0.6211526393890381,,,,
85,2063,,,,0.8876960277557373,0.46742573380470276,0.8504238128662109,0.6026766896247864
85,2063,0.7401608824729919,0.5612754225730896,0.6060494780540466,,,,
86,2087,,,,0.9053634405136108,0.45901620388031006,0.8296127319335938,0.6466645002365112
86,2087,0.779802143573761,0.5412718653678894,0.5860748887062073,,,,
87,2111,,,,0.8858003616333008,0.45170244574546814,0.8445131778717041,0.6023648977279663
87,2111,0.7635896801948547,0.5630290508270264,0.6085152626037598,,,,
88,2135,,,,0.9051568508148193,0.44641128182411194,0.8349803686141968,0.6019123792648315
88,2135,0.7697389125823975,0.5329166054725647,0.5781311988830566,,,,
89,2159,,,,0.9019307494163513,0.4489779770374298,0.8325419425964355,0.6207072138786316
89,2159,0.7434954047203064,0.5522299408912659,0.598383367061615,,,,
90,2183,,,,0.893855631351471,0.4431841969490051,0.8129035830497742,0.6295700073242188
90,2183,0.7396984100341797,0.5495081543922424,0.5946335792541504,,,,
91,2207,,,,0.8877682685852051,0.44309157133102417,0.8057515621185303,0.652198314666748
91,2207,0.776977002620697,0.5190044641494751,0.5648489594459534,,,,
92,2231,,,,0.8889720439910889,0.4369499683380127,0.8249139189720154,0.6666907668113708
92,2231,0.7738099694252014,0.5288967490196228,0.5746180415153503,,,,
93,2255,,,,0.9162542223930359,0.43775278329849243,0.8280393481254578,0.6304498910903931
93,2255,0.7701224684715271,0.5338164567947388,0.5801569223403931,,,,
94,2279,,,,0.8984432220458984,0.4290361702442169,0.7860410213470459,0.6587803363800049
94,2279,0.7662529945373535,0.5197295546531677,0.5658758878707886,,,,
95,2303,,,,0.9113357067108154,0.4270038306713104,0.8077051043510437,0.6400189995765686
95,2303,0.7636137008666992,0.5231966376304626,0.5702464580535889,,,,
96,2327,,,,0.9055268168449402,0.4150669574737549,0.8173364400863647,0.6268247365951538
96,2327,0.7759481072425842,0.5139042139053345,0.5604878664016724,,,,
97,2351,,,,0.9055674076080322,0.42040514945983887,0.8123844265937805,0.6184421181678772
97,2351,0.7738893628120422,0.5122937560081482,0.5591946244239807,,,,
98,2375,,,,0.9117993116378784,0.4097387194633484,0.8023015856742859,0.6465544104576111
98,2375,0.7833282947540283,0.522290825843811,0.5699369311332703,,,,
99,2399,,,,0.9061173796653748,0.4138312339782715,0.8207402229309082,0.6132193803787231
99,2399,0.7916135191917419,0.5001310706138611,0.547340989112854,,,,
100,2423,,,,0.9137853980064392,0.40509259700775146,0.8111972808837891,0.6412369608879089
100,2423,0.7688731551170349,0.5142616629600525,0.5622604489326477,,,,
101,2447,,,,0.9180772304534912,0.4041752815246582,0.8128113746643066,0.6263794302940369
101,2447,0.7731946110725403,0.5012619495391846,0.5488074421882629,,,,
102,2471,,,,0.9296680688858032,0.4036155045032501,0.7955405712127686,0.6696473360061646
102,2471,0.760934054851532,0.5219354033470154,0.569499135017395,,,,
103,2495,,,,0.8997789621353149,0.4023929238319397,0.8105347156524658,0.626190721988678
103,2495,0.7746687531471252,0.5100736021995544,0.5581547617912292,,,,
104,2519,,,,0.9139004349708557,0.40040627121925354,0.839840292930603,0.5908793807029724
104,2519,0.7800077795982361,0.49249520897865295,0.5409289002418518,,,,
105,2543,,,,0.9033702611923218,0.40706297755241394,0.815937340259552,0.6335504055023193
105,2543,0.7810147404670715,0.499587744474411,0.5472289323806763,,,,
106,2567,,,,0.9119836091995239,0.397334486246109,0.8237453699111938,0.6248764991760254
106,2567,0.781296968460083,0.494752436876297,0.5425325036048889,,,,
107,2591,,,,0.9094924926757812,0.3925817608833313,0.8008790016174316,0.6393867135047913
107,2591,0.8076670169830322,0.4725506007671356,0.5207189321517944,,,,
108,2615,,,,0.9199686050415039,0.37790730595588684,0.7993054986000061,0.6355496048927307
108,2615,0.7999127507209778,0.46357226371765137,0.5113539695739746,,,,
109,2639,,,,0.9209387898445129,0.3800928592681885,0.8167649507522583,0.6101619005203247
109,2639,0.8055984377861023,0.4737721383571625,0.5227662920951843,,,,
110,2663,,,,0.9195599555969238,0.3746268153190613,0.8063710331916809,0.634663999080658
110,2663,0.789492666721344,0.47947415709495544,0.5284368991851807,,,,
111,2687,,,,0.8966941237449646,0.3781506419181824,0.8229545950889587,0.6056042313575745
111,2687,0.7935548424720764,0.46219050884246826,0.511772096157074,,,,
112,2711,,,,0.9243819713592529,0.36768168210983276,0.8457885980606079,0.6301734447479248
112,2711,0.8131265044212341,0.45881760120391846,0.5082868933677673,,,,
113,2735,,,,0.9235631227493286,0.36290672421455383,0.8114407658576965,0.636237382888794
113,2735,0.7758716940879822,0.4848240613937378,0.5341206192970276,,,,
114,2759,,,,0.9172874093055725,0.3609853684902191,0.7789016366004944,0.6270721554756165
114,2759,0.8252504467964172,0.4408628046512604,0.4902244806289673,,,,
115,2783,,,,0.9282047748565674,0.3529503345489502,0.8595662713050842,0.5825272798538208
115,2783,0.8030502200126648,0.45901691913604736,0.5099062919616699,,,,
116,2807,,,,0.921423614025116,0.3638124465942383,0.7934694290161133,0.6362268328666687
116,2807,0.7918224334716797,0.4690423011779785,0.5192891955375671,,,,
117,2831,,,,0.9268498420715332,0.3588779866695404,0.8323068022727966,0.5871971249580383
117,2831,0.8001344799995422,0.4525776207447052,0.5029688477516174,,,,
118,2855,,,,0.90921550989151,0.3611731231212616,0.8635820150375366,0.5949650406837463
118,2855,0.8124802112579346,0.4445734918117523,0.495015949010849,,,,
119,2879,,,,0.9077819585800171,0.351230651140213,0.8247969150543213,0.6263232827186584
119,2879,0.8072512745857239,0.46255728602409363,0.5128198862075806,,,,
120,2903,,,,0.9111055135726929,0.34948626160621643,0.8088563680648804,0.6272769570350647
120,2903,0.8087473511695862,0.44602108001708984,0.49717167019844055,,,,
121,2927,,,,0.9157521724700928,0.35177406668663025,0.8495362997055054,0.5818148851394653
121,2927,0.7827776074409485,0.48348143696784973,0.5327180624008179,,,,
122,2951,,,,0.9200683236122131,0.354061096906662,0.8012260794639587,0.621487557888031
122,2951,0.8023388981819153,0.4642999470233917,0.5145190954208374,,,,
123,2975,,,,0.9184759259223938,0.34732553362846375,0.8353285193443298,0.5888184905052185
123,2975,0.8201758861541748,0.43760010600090027,0.48758718371391296,,,,
124,2999,,,,0.9282578825950623,0.34063616394996643,0.8189495801925659,0.6182527542114258
124,2999,0.8378133773803711,0.4154089391231537,0.4662058651447296,,,,
125,3023,,,,0.9232898950576782,0.33051854372024536,0.8364864587783813,0.5681913495063782
125,3023,0.8091139197349548,0.44715416431427,0.49831223487854004,,,,
126,3047,,,,0.9364219307899475,0.33293017745018005,0.7848202586174011,0.6494855880737305
126,3047,0.8289281725883484,0.43483877182006836,0.4855842590332031,,,,
127,3071,,,,0.925233781337738,0.3359646201133728,0.8203519582748413,0.5963867902755737
127,3071,0.8140990138053894,0.4353484809398651,0.486779123544693,,,,
128,3095,,,,0.9354899525642395,0.33133456110954285,0.8002163767814636,0.6502565741539001
128,3095,0.8014857769012451,0.4458642899990082,0.4966002404689789,,,,
129,3119,,,,0.9281632900238037,0.33441072702407837,0.8298377394676208,0.6030466556549072
129,3119,0.7995701432228088,0.4430452585220337,0.49409928917884827,,,,
130,3143,,,,0.9281824827194214,0.3197495639324188,0.8189370632171631,0.5863378643989563
130,3143,0.8233054280281067,0.4284874200820923,0.48022088408470154,,,,
131,3167,,,,0.9400607347488403,0.32395943999290466,0.8444115519523621,0.596004068851471
131,3167,0.8191726803779602,0.42796337604522705,0.4787352979183197,,,,
132,3191,,,,0.9269168376922607,0.32051706314086914,0.8257424235343933,0.5859383940696716
132,3191,0.8424434065818787,0.39931273460388184,0.4511835277080536,,,,
133,3215,,,,0.9263480305671692,0.3203052282333374,0.7742677927017212,0.65351402759552
133,3215,0.831108570098877,0.4120100736618042,0.46365654468536377,,,,
134,3239,,,,0.9311255812644958,0.31502416729927063,0.8469293117523193,0.579269289970398
134,3239,0.8314165472984314,0.41044604778289795,0.46160539984703064,,,,
135,3263,,,,0.9234578609466553,0.3220338821411133,0.8536836504936218,0.5869059562683105
135,3263,0.8182736039161682,0.42143121361732483,0.47286656498908997,,,,
136,3287,,,,0.9345762133598328,0.3028417229652405,0.8416679501533508,0.5937134623527527
136,3287,0.8088995814323425,0.4127252995967865,0.46446728706359863,,,,
137,3311,,,,0.9156095385551453,0.31732669472694397,0.7672027349472046,0.6674924492835999
137,3311,0.8152329325675964,0.4166104793548584,0.46857503056526184,,,,
138,3335,,,,0.9303795099258423,0.31342124938964844,0.7585076689720154,0.658801794052124
138,3335,0.8347113132476807,0.41352009773254395,0.4652172327041626,,,,
139,3359,,,,0.9285076856613159,0.303884893655777,0.7976408004760742,0.6434587836265564
139,3359,0.8034858107566833,0.4265313148498535,0.478786826133728,,,,
140,3383,,,,0.9342904090881348,0.3105902373790741,0.8208510279655457,0.5979043245315552
140,3383,0.8236412405967712,0.40536320209503174,0.45739033818244934,,,,
141,3407,,,,0.9225907921791077,0.31175893545150757,0.8115109801292419,0.6066737174987793
141,3407,0.8294431567192078,0.3984406292438507,0.4499180018901825,,,,
142,3431,,,,0.9462611675262451,0.29615017771720886,0.832554042339325,0.6064847707748413
142,3431,0.8221215605735779,0.4101702868938446,0.4614104926586151,,,,
143,3455,,,,0.938539981842041,0.29598140716552734,0.8425948619842529,0.5911206007003784
143,3455,0.8445395827293396,0.3842831552028656,0.4354660212993622,,,,
144,3479,,,,0.9478667974472046,0.28224682807922363,0.8125965595245361,0.5940724611282349
144,3479,0.8323305249214172,0.38625672459602356,0.438018798828125,,,,
145,3503,,,,0.9307170510292053,0.29650524258613586,0.8484996557235718,0.5941776037216187
145,3503,0.8315462470054626,0.39680254459381104,0.4498201608657837,,,,
146,3527,,,,0.9461893439292908,0.28155654668807983,0.8598706722259521,0.5683629512786865
146,3527,0.844856321811676,0.3817189633846283,0.43383312225341797,,,,
147,3551,,,,0.9395977854728699,0.28070908784866333,0.7909778356552124,0.6564853191375732
147,3551,0.847838819026947,0.38476791977882385,0.43683692812919617,,,,
148,3575,,,,0.9399133920669556,0.28202539682388306,0.8517300486564636,0.5772054195404053
148,3575,0.8129650950431824,0.4125957190990448,0.4636874496936798,,,,
149,3599,,,,0.9312081336975098,0.28433385491371155,0.8540427684783936,0.5880006551742554
149,3599,0.8477218151092529,0.3900516927242279,0.4422236979007721,,,,
150,3623,,,,0.9505424499511719,0.2785949110984802,0.8253051042556763,0.5837417244911194
150,3623,0.8522049784660339,0.3821731507778168,0.43436455726623535,,,,
151,3647,,,,0.9377406239509583,0.2755567729473114,0.8241469860076904,0.6071294546127319
151,3647,0.844176709651947,0.3760993182659149,0.42911896109580994,,,,
152,3671,,,,0.9422868490219116,0.26866158843040466,0.8546687364578247,0.5604991912841797
152,3671,0.8367257118225098,0.39051809906959534,0.4434967339038849,,,,
153,3695,,,,0.9463476538658142,0.27374035120010376,0.865770697593689,0.557111918926239
153,3695,0.8356828689575195,0.38086584210395813,0.43302759528160095,,,,
154,3719,,,,0.9335750937461853,0.27347835898399353,0.8172428011894226,0.6278619170188904
154,3719,0.8446803092956543,0.3692059814929962,0.4216978847980499,,,,
155,3743,,,,0.9425135850906372,0.2679630219936371,0.8348104953765869,0.581970751285553
155,3743,0.8412324786186218,0.3796935975551605,0.4312724769115448,,,,
156,3767,,,,0.9472374320030212,0.26488229632377625,0.8385156989097595,0.6002835035324097
156,3767,0.8637852072715759,0.34113478660583496,0.39368709921836853,,,,
157,3791,,,,0.9541563391685486,0.25497856736183167,0.837446391582489,0.5830666422843933
157,3791,0.8391063213348389,0.36897873878479004,0.42205989360809326,,,,
158,3815,,,,0.9428510069847107,0.256093293428421,0.7508659362792969,0.701230525970459
158,3815,0.8323295712471008,0.3834203779697418,0.43593671917915344,,,,
159,3839,,,,0.9499288201332092,0.25904417037963867,0.7757092714309692,0.6671455502510071
159,3839,0.8531782627105713,0.37316247820854187,0.4241631031036377,,,,
160,3863,,,,0.9458726048469543,0.2521509826183319,0.8234522342681885,0.5497356653213501
160,3863,0.8461424708366394,0.3685227632522583,0.4195508062839508,,,,
161,3887,,,,0.9501796960830688,0.2575693428516388,0.8411179780960083,0.5631142258644104
161,3887,0.8329262137413025,0.38049325346946716,0.43251410126686096,,,,
162,3911,,,,0.946816623210907,0.25218236446380615,0.8577860593795776,0.5372437834739685
162,3911,0.8564050793647766,0.37060847878456116,0.4213527739048004,,,,
163,3935,,,,0.9375929236412048,0.25698962807655334,0.7580353021621704,0.6985747218132019
163,3935,0.8482411503791809,0.37570813298225403,0.4262981712818146,,,,
164,3959,,,,0.9503477215766907,0.2480015903711319,0.8503556847572327,0.5597591996192932
164,3959,0.8480916023254395,0.36183199286460876,0.41276052594184875,,,,
165,3983,,,,0.9581493735313416,0.24911746382713318,0.8163923025131226,0.5843138098716736
165,3983,0.8224160671234131,0.3922743797302246,0.4439212381839752,,,,
166,4007,,,,0.9346327781677246,0.25457459688186646,0.8327774405479431,0.607588529586792
166,4007,0.87416011095047,0.3329120874404907,0.3849613666534424,,,,
167,4031,,,,0.9458812475204468,0.25026562809944153,0.8745746612548828,0.5734251141548157
167,4031,0.8464425206184387,0.3563431203365326,0.40855708718299866,,,,
168,4055,,,,0.9433665871620178,0.2459886521100998,0.7777659893035889,0.6466875076293945
168,4055,0.8522459864616394,0.35674190521240234,0.40910887718200684,,,,
169,4079,,,,0.9535558819770813,0.2407321184873581,0.8345115184783936,0.5841742157936096
169,4079,0.8482754826545715,0.35339948534965515,0.40672945976257324,,,,
170,4103,,,,0.9508697986602783,0.24106712639331818,0.7759521007537842,0.6668415069580078
170,4103,0.8507005572319031,0.35797059535980225,0.4096323549747467,,,,
171,4127,,,,0.9500071406364441,0.24153120815753937,0.7801865339279175,0.6337057948112488
171,4127,0.8540678024291992,0.36631932854652405,0.41849640011787415,,,,
172,4151,,,,0.9267330169677734,0.2594321668148041,0.8527341485023499,0.5520278811454773
172,4151,0.8438658714294434,0.3838559091091156,0.4359852969646454,,,,
173,4175,,,,0.9463596343994141,0.2504616975784302,0.8275967240333557,0.6032426953315735
173,4175,0.8614340424537659,0.33941730856895447,0.3919788599014282,,,,
174,4199,,,,0.9464548826217651,0.24559186398983002,0.8562148809432983,0.5634674429893494
174,4199,0.8406009078025818,0.3509782552719116,0.4025764465332031,,,,
175,4223,,,,0.9509242177009583,0.23785832524299622,0.8789203763008118,0.5355743169784546
175,4223,0.8536342978477478,0.3471645414829254,0.39805957674980164,,,,
