epoch,step,train_acc,train_class_loss,train_total_loss,val_src_acc,val_src_class_loss,val_tgt_acc,val_tgt_class_loss
92,2231,0.7038761973381042,0.6002891659736633,0.6360819935798645,,,,
93,2255,,,,0.834534764289856,0.54146409034729,0.7822944521903992,0.6790859699249268
93,2255,0.726345956325531,0.5901872515678406,0.6260117292404175,,,,
94,2279,,,,0.8302369117736816,0.5341966152191162,0.8297135829925537,0.6233325004577637
94,2279,0.7130720019340515,0.6059014797210693,0.6420031785964966,,,,
95,2303,,,,0.8495227694511414,0.5277843475341797,0.7739938497543335,0.6640511155128479
95,2303,0.7158669829368591,0.602271556854248,0.6386137008666992,,,,
96,2327,,,,0.8330257534980774,0.531715452671051,0.8305344581604004,0.6272266507148743
96,2327,0.719632089138031,0.5780367851257324,0.6143854260444641,,,,
97,2351,,,,0.8392976522445679,0.5275002121925354,0.8292567729949951,0.6038708686828613
97,2351,0.7432470321655273,0.577496349811554,0.6141846776008606,,,,
98,2375,,,,0.833625853061676,0.5251687169075012,0.8287519216537476,0.649735689163208
98,2375,0.728226363658905,0.592428982257843,0.629539430141449,,,,
99,2399,,,,0.8396941423416138,0.5206751823425293,0.7720489501953125,0.6341172456741333
99,2399,0.7346202731132507,0.5716421008110046,0.6076655983924866,,,,
100,2423,,,,0.879795253276825,0.505486249923706,0.7919142842292786,0.641843318939209
100,2423,0.7379794716835022,0.5768818259239197,0.6126773953437805,,,,
101,2447,,,,0.8619608879089355,0.5178859233856201,0.7768471240997314,0.6920861005783081
101,2447,0.7417116761207581,0.5785068869590759,0.6140866279602051,,,,
102,2471,,,,0.8728775978088379,0.512877345085144,0.780547022819519,0.6615908145904541
102,2471,0.7691411375999451,0.5617635846138,0.5994818806648254,,,,
103,2495,,,,0.871929407119751,0.5053087472915649,0.7707309126853943,0.6563525199890137
103,2495,0.7563669085502625,0.5557770729064941,0.5934720635414124,,,,
104,2519,,,,0.8717053532600403,0.4956786334514618,0.8126233816146851,0.5985580682754517
104,2519,0.726485550403595,0.5750172734260559,0.6109698414802551,,,,
105,2543,,,,0.8569815754890442,0.5072433948516846,0.7787625789642334,0.6850379705429077
105,2543,0.7442765831947327,0.5562271475791931,0.5928095579147339,,,,
106,2567,,,,0.8722785711288452,0.49673992395401,0.8155335783958435,0.6200278997421265
106,2567,0.7478346824645996,0.5523481965065002,0.5891250371932983,,,,
107,2591,,,,0.8664783835411072,0.49381572008132935,0.8006364107131958,0.6492385268211365
107,2591,0.7372133731842041,0.575790286064148,0.61223965883255,,,,
108,2615,,,,0.8517414927482605,0.49504613876342773,0.8141887187957764,0.6185404658317566
108,2615,0.775679349899292,0.5480722784996033,0.5854089856147766,,,,
109,2639,,,,0.8674074411392212,0.4877648949623108,0.7818633913993835,0.659497857093811
109,2639,0.7557873725891113,0.5376457571983337,0.574810802936554,,,,
110,2663,,,,0.8790559768676758,0.48481324315071106,0.8245219588279724,0.6039305925369263
110,2663,0.762242317199707,0.5334520936012268,0.5716251134872437,,,,
111,2687,,,,0.8699558973312378,0.47441789507865906,0.8181395530700684,0.6191896200180054
111,2687,0.7664611339569092,0.5460301637649536,0.5835458636283875,,,,
112,2711,,,,0.8926612138748169,0.4791746437549591,0.8196074962615967,0.6009294986724854
112,2711,0.7577807307243347,0.5410439372062683,0.5789187550544739,,,,
113,2735,,,,0.8881129026412964,0.47884413599967957,0.8704525232315063,0.5784317851066589
113,2735,0.7569596171379089,0.5290769934654236,0.5664747357368469,,,,
114,2759,,,,0.8711725473403931,0.47516465187072754,0.8265925645828247,0.6032871007919312
114,2759,0.7613598704338074,0.5320096015930176,0.5693063735961914,,,,
115,2783,,,,0.8783689141273499,0.4783787131309509,0.7693136930465698,0.6412128210067749
115,2783,0.7701911330223083,0.5295684933662415,0.566657543182373,,,,
116,2807,,,,0.8964982628822327,0.46373313665390015,0.8172839879989624,0.6147744059562683
116,2807,0.763032853603363,0.5221664309501648,0.5587825179100037,,,,
117,2831,,,,0.886242151260376,0.4611550569534302,0.8026162981987,0.6014641523361206
117,2831,0.7600416541099548,0.5301182866096497,0.5672937631607056,,,,
118,2855,,,,0.8973512649536133,0.4568833112716675,0.7818668484687805,0.6213393211364746
118,2855,0.7663981318473816,0.5221475958824158,0.5593125224113464,,,,
119,2879,,,,0.8842912316322327,0.456412136554718,0.75519859790802,0.6605421304702759
119,2879,0.7888194918632507,0.522743284702301,0.5600143074989319,,,,
120,2903,,,,0.8866828680038452,0.4479920566082001,0.8515548706054688,0.5609881281852722
120,2903,0.7834799885749817,0.4992420971393585,0.5365166068077087,,,,
121,2927,,,,0.8871574997901917,0.4432299733161926,0.7692810297012329,0.6268099546432495
121,2927,0.7774264812469482,0.5202849507331848,0.5577977299690247,,,,
122,2951,,,,0.88809734582901,0.4492620527744293,0.8386372327804565,0.5708913803100586
122,2951,0.767794668674469,0.5208061337471008,0.5586050152778625,,,,
123,2975,,,,0.8946561813354492,0.4395330548286438,0.8492439389228821,0.5693192481994629
123,2975,0.7832973003387451,0.5092357993125916,0.5475330948829651,,,,
124,2999,,,,0.9076076149940491,0.4346396327018738,0.8126689195632935,0.6113206744194031
124,2999,0.7749372124671936,0.5074090361595154,0.5450064539909363,,,,
125,3023,,,,0.8918014764785767,0.43741145730018616,0.8283429741859436,0.5869128108024597
125,3023,0.7790474891662598,0.5179464817047119,0.5557428598403931,,,,
126,3047,,,,0.9047526121139526,0.43046534061431885,0.7657164931297302,0.6471781134605408
126,3047,0.7723867893218994,0.5157133936882019,0.5528550744056702,,,,
127,3071,,,,0.8953977823257446,0.4242420196533203,0.8422983884811401,0.5739595293998718
127,3071,0.782207727432251,0.4920247793197632,0.5300253033638,,,,
128,3095,,,,0.8913035988807678,0.41910412907600403,0.8263086080551147,0.5507501363754272
128,3095,0.7419396042823792,0.5176219344139099,0.5556649565696716,,,,
129,3119,,,,0.9185212850570679,0.4191203713417053,0.7691947221755981,0.6332795023918152
129,3119,0.8159196972846985,0.47929099202156067,0.5175794959068298,,,,
130,3143,,,,0.9141973853111267,0.4158978760242462,0.8350670337677002,0.5805944204330444
130,3143,0.7955130934715271,0.4980262517929077,0.5353692173957825,,,,
131,3167,,,,0.9232200384140015,0.40814685821533203,0.8501684665679932,0.5439459085464478
131,3167,0.7897189259529114,0.47936728596687317,0.5170373320579529,,,,
132,3191,,,,0.922375500202179,0.40766385197639465,0.8387596011161804,0.5849093198776245
132,3191,0.7690433859825134,0.4944358766078949,0.5316390991210938,,,,
133,3215,,,,0.9108584523200989,0.41124212741851807,0.8078449368476868,0.61187744140625
133,3215,0.797344446182251,0.4795534908771515,0.5174645185470581,,,,
134,3239,,,,0.9119231104850769,0.40821242332458496,0.7944920063018799,0.6301840543746948
134,3239,0.7949495911598206,0.4662320613861084,0.5051656365394592,,,,
135,3263,,,,0.9042355418205261,0.40266433358192444,0.8294141292572021,0.6004407405853271
135,3263,0.7826336026191711,0.500403106212616,0.5387656092643738,,,,
136,3287,,,,0.9073470234870911,0.4033191204071045,0.8459575772285461,0.5594451427459717
136,3287,0.7990448474884033,0.47803017497062683,0.5167319178581238,,,,
137,3311,,,,0.9104595184326172,0.39737963676452637,0.7649063467979431,0.6369739770889282
137,3311,0.7654374241828918,0.4914120137691498,0.5292867422103882,,,,
138,3335,,,,0.8993622660636902,0.3986201882362366,0.8396651744842529,0.5803446173667908
138,3335,0.7876770496368408,0.4777657985687256,0.5148859620094299,,,,
139,3359,,,,0.9023361802101135,0.3906114101409912,0.7972970604896545,0.6018012166023254
139,3359,0.8146150708198547,0.4704655706882477,0.5072180032730103,,,,
140,3383,,,,0.91954505443573,0.3894215524196625,0.8137247562408447,0.6288330554962158
140,3383,0.8100542426109314,0.4531989097595215,0.49139440059661865,,,,
141,3407,,,,0.9152785539627075,0.3842194676399231,0.8290289640426636,0.5841720700263977
141,3407,0.8401476740837097,0.4333289563655853,0.472067266702652,,,,
142,3431,,,,0.9185630679130554,0.37918055057525635,0.7748709917068481,0.6365737915039062
142,3431,0.8287978768348694,0.4442886412143707,0.4824320077896118,,,,
143,3455,,,,0.9197830557823181,0.3822772204875946,0.8099740147590637,0.6155335307121277
143,3455,0.7985394597053528,0.46138283610343933,0.4995174705982208,,,,
144,3479,,,,0.9221457242965698,0.37744420766830444,0.8135969042778015,0.5770127177238464
144,3479,0.8039612770080566,0.4488198757171631,0.4876699447631836,,,,
145,3503,,,,0.9310868978500366,0.36562860012054443,0.7996145486831665,0.5849446058273315
145,3503,0.814918577671051,0.44706377387046814,0.4855539798736572,,,,
146,3527,,,,0.9208474159240723,0.3703494071960449,0.8879145979881287,0.5420529842376709
146,3527,0.7944967150688171,0.46933963894844055,0.5065944790840149,,,,
147,3551,,,,0.9224950671195984,0.37177300453186035,0.8197165727615356,0.5992416143417358
147,3551,0.8047974705696106,0.44520458579063416,0.4834270179271698,,,,
148,3575,,,,0.919380247592926,0.3615572154521942,0.7977681159973145,0.6084363460540771
148,3575,0.817022979259491,0.4417710304260254,0.4795358180999756,,,,
149,3599,,,,0.9213873744010925,0.3636455535888672,0.8239718675613403,0.599869966506958
149,3599,0.8153927326202393,0.43252646923065186,0.4716249704360962,,,,
150,3623,,,,0.9269653558731079,0.3597975969314575,0.8145739436149597,0.5858258605003357
150,3623,0.816264808177948,0.4418685734272003,0.48017337918281555,,,,
151,3647,,,,0.9335050582885742,0.35301658511161804,0.7957322001457214,0.6309258341789246
151,3647,0.8210534453392029,0.43419167399406433,0.4737643301486969,,,,
152,3671,,,,0.9222043752670288,0.34007537364959717,0.8161550164222717,0.5782902836799622
152,3671,0.8204236030578613,0.4335378408432007,0.4731478691101074,,,,
153,3695,,,,0.9307393431663513,0.3557552397251129,0.7948570251464844,0.6221781969070435
153,3695,0.8385006785392761,0.4197896718978882,0.45749008655548096,,,,
154,3719,,,,0.9141586422920227,0.3476267457008362,0.841454803943634,0.5580515265464783
154,3719,0.8300392627716064,0.42676088213920593,0.4652926027774811,,,,
155,3743,,,,0.9216463565826416,0.34898626804351807,0.863886296749115,0.5331012010574341
155,3743,0.8478726744651794,0.4166446626186371,0.45486143231391907,,,,
156,3767,,,,0.9225233793258667,0.3419235944747925,0.8411455750465393,0.5739936232566833
156,3767,0.8145309090614319,0.41892409324645996,0.457378625869751,,,,
157,3791,,,,0.9344939589500427,0.3379938006401062,0.7781773805618286,0.59600430727005
157,3791,0.8312528133392334,0.4243670403957367,0.4622129499912262,,,,
158,3815,,,,0.925869345664978,0.34018969535827637,0.7729906439781189,0.6307227611541748
158,3815,0.8295831084251404,0.4009046256542206,0.4411163330078125,,,,
159,3839,,,,0.9460091590881348,0.33379384875297546,0.7678755521774292,0.6311058402061462
159,3839,0.8305807113647461,0.4186560809612274,0.4577798545360565,,,,
160,3863,,,,0.9263738989830017,0.3388742208480835,0.7794603109359741,0.6128860712051392
160,3863,0.844414234161377,0.4072631597518921,0.446170449256897,,,,
161,3887,,,,0.9237726330757141,0.33664625883102417,0.7763383984565735,0.6325756311416626
161,3887,0.8303940296173096,0.4065757989883423,0.4449165165424347,,,,
162,3911,,,,0.9337529540061951,0.3259449005126953,0.7808013558387756,0.6522225141525269
162,3911,0.8168623447418213,0.42521998286247253,0.4638758599758148,,,,
163,3935,,,,0.9343882203102112,0.3318507671356201,0.8496978878974915,0.5773913860321045
163,3935,0.8158352971076965,0.4075287878513336,0.4457891285419464,,,,
164,3959,,,,0.9218214750289917,0.32820382714271545,0.7851336598396301,0.6324523687362671
164,3959,0.8269396424293518,0.42303505539894104,0.4617692232131958,,,,
165,3983,,,,0.9335142970085144,0.33171379566192627,0.8212999105453491,0.5573974251747131
165,3983,0.8164395689964294,0.42238542437553406,0.4607352316379547,,,,
166,4007,,,,0.9487717151641846,0.3200600743293762,0.7864952087402344,0.6121878027915955
166,4007,0.8390672206878662,0.3880287706851959,0.4272678792476654,,,,
167,4031,,,,0.9421085715293884,0.3186928331851959,0.7978664636611938,0.6174018383026123
167,4031,0.830897331237793,0.402667373418808,0.4404294490814209,,,,
168,4055,,,,0.934756338596344,0.32606446743011475,0.6828873753547668,0.7297090888023376
168,4055,0.8074079155921936,0.41337916254997253,0.45144450664520264,,,,
169,4079,,,,0.9463247060775757,0.3135705292224884,0.8239405751228333,0.5849173665046692
169,4079,0.8407812118530273,0.3929080069065094,0.43057766556739807,,,,
170,4103,,,,0.9346376657485962,0.3198561370372772,0.8431656956672668,0.5623003840446472
170,4103,0.8170452117919922,0.40575098991394043,0.4452696144580841,,,,
171,4127,,,,0.9424118995666504,0.3094959557056427,0.8019152879714966,0.6187410354614258
171,4127,0.82680743932724,0.39080145955085754,0.43012353777885437,,,,
172,4151,,,,0.9539294242858887,0.30076277256011963,0.801643967628479,0.5813325643539429
172,4151,0.8552079796791077,0.38983818888664246,0.4290969669818878,,,,
173,4175,,,,0.9465681314468384,0.2959490120410919,0.7777620553970337,0.6044799089431763
173,4175,0.8405562043190002,0.3767663538455963,0.41655731201171875,,,,
174,4199,,,,0.9308106899261475,0.29918572306632996,0.8327125906944275,0.5574933290481567
174,4199,0.835501492023468,0.38753971457481384,0.4270153343677521,,,,
175,4223,,,,0.9385295510292053,0.3086753487586975,0.7650021910667419,0.6072611212730408
175,4223,0.8409438133239746,0.39882931113243103,0.43813419342041016,,,,
