epoch,step,train_acc,train_class_loss,train_total_loss,val_src_acc,val_src_class_loss,val_tgt_acc,val_tgt_class_loss
40,983,0.6841700077056885,0.7776913046836853,0.8121955394744873,,,,
41,1007,,,,0.7561894655227661,0.6680928468704224,0.8386649489402771,0.6558287143707275
41,1007,0.6987878680229187,0.7460289597511292,0.7817530035972595,,,,
42,1031,,,,0.7814172506332397,0.6657315492630005,0.8593597412109375,0.6493274569511414
42,1031,0.6970683932304382,0.7396696209907532,0.7750706672668457,,,,
43,1055,,,,0.799572229385376,0.6608853340148926,0.828787088394165,0.6577023267745972
43,1055,0.7107515931129456,0.7489681839942932,0.7846736311912537,,,,
44,1079,,,,0.7881519198417664,0.65813809633255,0.8290700316429138,0.6456717252731323
44,1079,0.7081393599510193,0.7378528118133545,0.7733723521232605,,,,
45,1103,,,,0.7872336506843567,0.6554043889045715,0.8560668230056763,0.6441054940223694
45,1103,0.7144854068756104,0.7343937754631042,0.7707343101501465,,,,
46,1127,,,,0.8004080653190613,0.659970223903656,0.8454745411872864,0.6691614389419556
46,1127,0.7071375846862793,0.738946259021759,0.7743710875511169,,,,
47,1151,,,,0.8022645711898804,0.6409084796905518,0.8488487601280212,0.6674835085868835
47,1151,0.7128105759620667,0.7226120829582214,0.7582964897155762,,,,
48,1175,,,,0.7702718377113342,0.6386643052101135,0.8661102056503296,0.6551681160926819
48,1175,0.719292163848877,0.7103622555732727,0.7473291754722595,,,,
49,1199,,,,0.8197141289710999,0.6298016309738159,0.8477840423583984,0.6413504481315613
49,1199,0.7076170444488525,0.7021176815032959,0.7383154034614563,,,,
50,1223,,,,0.7847899794578552,0.6301969885826111,0.8735421895980835,0.6264718770980835
50,1223,0.7100704312324524,0.690270721912384,0.7270617485046387,,,,
51,1247,,,,0.8042513132095337,0.6228949427604675,0.8219578266143799,0.6486176252365112
51,1247,0.7058818340301514,0.6957545280456543,0.7324913144111633,,,,
52,1271,,,,0.8143587112426758,0.6183308362960815,0.8596223592758179,0.656545102596283
52,1271,0.7161696553230286,0.7016380429267883,0.7378910183906555,,,,
53,1295,,,,0.8211064338684082,0.6157172918319702,0.8759467601776123,0.6290932893753052
53,1295,0.7123189568519592,0.6753208041191101,0.7124151587486267,,,,
54,1319,,,,0.8046618103981018,0.6098769307136536,0.8525242209434509,0.6645528078079224
54,1319,0.7051670551300049,0.679765522480011,0.7172579169273376,,,,
55,1343,,,,0.8066273331642151,0.6135715842247009,0.8478972911834717,0.6469639539718628
55,1343,0.7066426277160645,0.6721248626708984,0.7097034454345703,,,,
56,1367,,,,0.820813775062561,0.6011401414871216,0.8467552661895752,0.6100048422813416
56,1367,0.6907031536102295,0.6706605553627014,0.7083541750907898,,,,
57,1391,,,,0.7929345369338989,0.6026865243911743,0.8284100294113159,0.6406821608543396
57,1391,0.6991307139396667,0.6786032319068909,0.715785801410675,,,,
58,1415,,,,0.8146699666976929,0.5953779220581055,0.8248704075813293,0.6502363681793213
58,1415,0.6980264782905579,0.6714969277381897,0.7088467478752136,,,,
59,1439,,,,0.7856431007385254,0.5937505960464478,0.8561561703681946,0.6071649193763733
59,1439,0.706301212310791,0.6508956551551819,0.6879335045814514,,,,
60,1463,,,,0.7744550108909607,0.5829637050628662,0.8725568652153015,0.6237623691558838
60,1463,0.7127711176872253,0.6537962555885315,0.6925609707832336,,,,
61,1487,,,,0.7838042974472046,0.5817281007766724,0.8475252985954285,0.6279267072677612
61,1487,0.7337197661399841,0.6297864317893982,0.6685028076171875,,,,
62,1511,,,,0.7960613965988159,0.5787667632102966,0.8430453538894653,0.6269487738609314
62,1511,0.7262637615203857,0.6397432684898376,0.6782647967338562,,,,
63,1535,,,,0.8156442642211914,0.5774185657501221,0.8352042436599731,0.6636970639228821
63,1535,0.7282211780548096,0.6247281432151794,0.6634891629219055,,,,
64,1559,,,,0.7783883213996887,0.5708759427070618,0.8568437099456787,0.6314005851745605
64,1559,0.7205324769020081,0.6368303894996643,0.6754513382911682,,,,
65,1583,,,,0.8302647471427917,0.5627244710922241,0.8341089487075806,0.6134864091873169
65,1583,0.706234872341156,0.62416672706604,0.6634665131568909,,,,
66,1607,,,,0.8175532221794128,0.5575262904167175,0.8626430034637451,0.6221612095832825
66,1607,0.7188994884490967,0.6348035931587219,0.6735466122627258,,,,
67,1631,,,,0.8263493180274963,0.5518409609794617,0.8542933464050293,0.6184930801391602
67,1631,0.7124974727630615,0.6228247284889221,0.6623103022575378,,,,
68,1655,,,,0.8012778162956238,0.560241162776947,0.8329206705093384,0.6370561718940735
68,1655,0.7317054271697998,0.614020049571991,0.6532446146011353,,,,
69,1679,,,,0.81317138671875,0.551523745059967,0.8308312296867371,0.6233576536178589
69,1679,0.7115678787231445,0.6234784126281738,0.6623703837394714,,,,
70,1703,,,,0.8083986043930054,0.5403926372528076,0.8597834706306458,0.5692499279975891
70,1703,0.7151359915733337,0.6154598593711853,0.6558710932731628,,,,
71,1727,,,,0.8358111381530762,0.538676381111145,0.8030222058296204,0.6655073165893555
71,1727,0.708246648311615,0.6096799969673157,0.6493465304374695,,,,
72,1751,,,,0.8152673244476318,0.5442870855331421,0.823636531829834,0.632278561592102
72,1751,0.7358334064483643,0.5984218716621399,0.638126790523529,,,,
73,1775,,,,0.77010178565979,0.5329884886741638,0.8651177287101746,0.590178370475769
73,1775,0.7225294709205627,0.6020718812942505,0.6419093608856201,,,,
74,1799,,,,0.8194410800933838,0.5290225148200989,0.820537269115448,0.6352675557136536
74,1799,0.722713053226471,0.6008488535881042,0.6411532163619995,,,,
75,1823,,,,0.8176775574684143,0.5290826559066772,0.8391503095626831,0.5958019495010376
75,1823,0.7244808077812195,0.5856351256370544,0.625558078289032,,,,
76,1847,,,,0.8242161870002747,0.5206134915351868,0.8574425578117371,0.581195056438446
76,1847,0.7199967503547668,0.5783870220184326,0.6176315546035767,,,,
77,1871,,,,0.8221457004547119,0.5135509967803955,0.8240669369697571,0.618982195854187
77,1871,0.7478734850883484,0.5766347050666809,0.6176902055740356,,,,
78,1895,,,,0.8431887626647949,0.5019458532333374,0.8245975971221924,0.6014391779899597
78,1895,0.7264351844787598,0.5854946970939636,0.6252989172935486,,,,
79,1919,,,,0.8220922946929932,0.4997836649417877,0.8376891613006592,0.6472728848457336
79,1919,0.7327958941459656,0.5818983316421509,0.6217251420021057,,,,
80,1943,,,,0.8518393635749817,0.5027347803115845,0.8254415392875671,0.6235945820808411
80,1943,0.7299365997314453,0.5800644755363464,0.6207745671272278,,,,
81,1967,,,,0.841853141784668,0.49854305386543274,0.8091139197349548,0.6222784519195557
81,1967,0.7579037547111511,0.5644369721412659,0.6054054498672485,,,,
82,1991,,,,0.8493967652320862,0.49797847867012024,0.8153823614120483,0.6396802067756653
82,1991,0.7445363998413086,0.5739344954490662,0.6151652932167053,,,,
83,2015,,,,0.8476797938346863,0.483930379152298,0.858023464679718,0.5727986693382263
83,2015,0.7665221691131592,0.5597032904624939,0.6014580726623535,,,,
84,2039,,,,0.8620030283927917,0.4859600365161896,0.8019961714744568,0.6318880915641785
84,2039,0.7504420280456543,0.5634825229644775,0.6057584881782532,,,,
85,2063,,,,0.8644822835922241,0.48439306020736694,0.797187089920044,0.6246834993362427
85,2063,0.763524055480957,0.542725145816803,0.5849069952964783,,,,
86,2087,,,,0.8545814752578735,0.4813745319843292,0.8457289338111877,0.5917131900787354
86,2087,0.7517788410186768,0.5535928010940552,0.5956041216850281,,,,
87,2111,,,,0.8571785688400269,0.4784635603427887,0.8111110925674438,0.6271286010742188
87,2111,0.7367641925811768,0.5700075030326843,0.6124823689460754,,,,
88,2135,,,,0.9067612886428833,0.4639155864715576,0.8421647548675537,0.5939414501190186
88,2135,0.7471930384635925,0.5611411333084106,0.6034584641456604,,,,
89,2159,,,,0.8576205968856812,0.4704020321369171,0.8132477402687073,0.6224328279495239
89,2159,0.7424009442329407,0.5549953579902649,0.5962949991226196,,,,
90,2183,,,,0.8514381051063538,0.470241516828537,0.8606808185577393,0.5938507318496704
90,2183,0.7344253063201904,0.5533797144889832,0.5963684916496277,,,,
91,2207,,,,0.8685919642448425,0.4699757397174835,0.8109807372093201,0.5975255966186523
91,2207,0.7536117434501648,0.5476274490356445,0.5902349352836609,,,,
92,2231,,,,0.8803984522819519,0.4522397518157959,0.837415874004364,0.6054393649101257
92,2231,0.7501427531242371,0.5359489321708679,0.5782682299613953,,,,
93,2255,,,,0.8945614099502563,0.4474050998687744,0.8361757397651672,0.5756914019584656
93,2255,0.7659123539924622,0.5300266742706299,0.5726086497306824,,,,
94,2279,,,,0.8836285471916199,0.45331433415412903,0.8435806035995483,0.6078745126724243
94,2279,0.7591254711151123,0.5449156761169434,0.588337779045105,,,,
95,2303,,,,0.8974480032920837,0.4455655515193939,0.7802631258964539,0.6417855024337769
95,2303,0.7562863826751709,0.5568180680274963,0.5990343689918518,,,,
96,2327,,,,0.8757863640785217,0.45299291610717773,0.8172707557678223,0.5834152102470398
96,2327,0.7525186538696289,0.5307800769805908,0.5735601782798767,,,,
97,2351,,,,0.879921019077301,0.4452534317970276,0.8163861036300659,0.6008428931236267
97,2351,0.7744666934013367,0.5096994042396545,0.5524531602859497,,,,
98,2375,,,,0.876106858253479,0.4493538439273834,0.8174797296524048,0.5918614268302917
98,2375,0.7630321979522705,0.5275937914848328,0.5713963508605957,,,,
99,2399,,,,0.8909853100776672,0.4357945919036865,0.7960591912269592,0.6376299858093262
99,2399,0.7709363102912903,0.5086733102798462,0.552577018737793,,,,
100,2423,,,,0.8935132026672363,0.4311181306838989,0.852741003036499,0.5728498697280884
100,2423,0.7729586958885193,0.5061154961585999,0.5501636862754822,,,,
101,2447,,,,0.8714627623558044,0.44063907861709595,0.7836548089981079,0.6252121329307556
101,2447,0.7422060966491699,0.5240046977996826,0.5675981640815735,,,,
102,2471,,,,0.8961881995201111,0.42965707182884216,0.8029648065567017,0.5870275497436523
102,2471,0.7664921879768372,0.5170700550079346,0.5611672401428223,,,,
103,2495,,,,0.888953447341919,0.4272885322570801,0.8339411020278931,0.5736306309700012
103,2495,0.7675545811653137,0.5160484313964844,0.5600506067276001,,,,
104,2519,,,,0.9064900875091553,0.4239122271537781,0.8139163255691528,0.6112939119338989
104,2519,0.7913246154785156,0.4950391948223114,0.5390124917030334,,,,
105,2543,,,,0.8882066607475281,0.4255123436450958,0.8186803460121155,0.5794426202774048
105,2543,0.7801394462585449,0.48814424872398376,0.5313683152198792,,,,
106,2567,,,,0.8896525502204895,0.423475980758667,0.8208974599838257,0.5996521711349487
106,2567,0.767426073551178,0.5100600123405457,0.5541730523109436,,,,
107,2591,,,,0.8924424052238464,0.41869938373565674,0.8441550135612488,0.5978587865829468
107,2591,0.7681935429573059,0.5094655752182007,0.5538532733917236,,,,
108,2615,,,,0.9113538265228271,0.4079134464263916,0.8164036273956299,0.6109153032302856
108,2615,0.79132080078125,0.48195943236351013,0.5264895558357239,,,,
109,2639,,,,0.8824247717857361,0.4121668040752411,0.8463192582130432,0.5509753823280334
109,2639,0.7896061539649963,0.48976269364356995,0.5342561602592468,,,,
110,2663,,,,0.8961241841316223,0.39912888407707214,0.8343362212181091,0.6068741679191589
110,2663,0.7992591857910156,0.49886107444763184,0.5424373745918274,,,,
111,2687,,,,0.9160194993019104,0.39460650086402893,0.7583538293838501,0.6415388584136963
111,2687,0.7833768725395203,0.4835793077945709,0.5282413959503174,,,,
112,2711,,,,0.8970226049423218,0.40056151151657104,0.7852867841720581,0.6259976029396057
112,2711,0.7990742325782776,0.47671815752983093,0.5217216610908508,,,,
113,2735,,,,0.89934241771698,0.40252000093460083,0.841783881187439,0.5744065642356873
113,2735,0.767185389995575,0.504078209400177,0.5483099222183228,,,,
114,2759,,,,0.9123308062553406,0.39195752143859863,0.8314235210418701,0.5761235952377319
114,2759,0.7902653813362122,0.49451032280921936,0.5381497144699097,,,,
115,2783,,,,0.893785297870636,0.3934376537799835,0.7825869917869568,0.6327468752861023
115,2783,0.7796370387077332,0.4820406138896942,0.5244100689888,,,,
116,2807,,,,0.9042506217956543,0.39566895365715027,0.8061103820800781,0.5975120663642883
116,2807,0.8022540211677551,0.4643521308898926,0.5075613260269165,,,,
117,2831,,,,0.9042791128158569,0.3828902840614319,0.82573401927948,0.5723041296005249
117,2831,0.8052191734313965,0.46334803104400635,0.507457435131073,,,,
118,2855,,,,0.9070825576782227,0.3772663176059723,0.8379619717597961,0.5782899856567383
118,2855,0.8091790080070496,0.4662472903728485,0.5110394954681396,,,,
119,2879,,,,0.9199085831642151,0.37479037046432495,0.840405285358429,0.5819272398948669
119,2879,0.805122435092926,0.45807746052742004,0.5031847357749939,,,,
120,2903,,,,0.9275583028793335,0.37408387660980225,0.7354577779769897,0.6809501051902771
120,2903,0.7818968892097473,0.4712451994419098,0.5159060955047607,,,,
121,2927,,,,0.9022408127784729,0.36111438274383545,0.8084272742271423,0.6225062012672424
121,2927,0.7931810021400452,0.4581786096096039,0.502518355846405,,,,
122,2951,,,,0.907049834728241,0.3715808689594269,0.8136590719223022,0.5726682543754578
122,2951,0.7839860916137695,0.4693453311920166,0.5149897336959839,,,,
123,2975,,,,0.912477433681488,0.3615148365497589,0.8140110969543457,0.5925853252410889
123,2975,0.7775735259056091,0.45852839946746826,0.5041635632514954,,,,
124,2999,,,,0.9215436577796936,0.3612001836299896,0.8830660581588745,0.5604948401451111
124,2999,0.7894546985626221,0.45917919278144836,0.5039563775062561,,,,
125,3023,,,,0.9205678701400757,0.35864877700805664,0.8414636850357056,0.5848905444145203
125,3023,0.7888216972351074,0.46341028809547424,0.5077424645423889,,,,
126,3047,,,,0.9103071689605713,0.3625125288963318,0.8600029945373535,0.5426202416419983
126,3047,0.8069301247596741,0.4451645314693451,0.49005451798439026,,,,
127,3071,,,,0.8973453044891357,0.3564516007900238,0.8817359805107117,0.5110346674919128
127,3071,0.7985724806785583,0.4477890729904175,0.4935864508152008,,,,
128,3095,,,,0.9120204448699951,0.3600839078426361,0.8357181549072266,0.5442978143692017
128,3095,0.7967672348022461,0.461292028427124,0.5068449378013611,,,,
129,3119,,,,0.9183375239372253,0.3522508144378662,0.8304945230484009,0.5862017273902893
129,3119,0.8095223307609558,0.4525437653064728,0.49719247221946716,,,,
130,3143,,,,0.9123101234436035,0.3530319631099701,0.8555381298065186,0.5345353484153748
130,3143,0.8015164732933044,0.45019277930259705,0.494284987449646,,,,
131,3167,,,,0.9191263318061829,0.3547190725803375,0.7994586229324341,0.6105400919914246
131,3167,0.8033114075660706,0.4482477605342865,0.4939001798629761,,,,
132,3191,,,,0.920194149017334,0.35056138038635254,0.8844814300537109,0.5499944686889648
132,3191,0.8121468424797058,0.44521471858024597,0.48992228507995605,,,,
133,3215,,,,0.9196181893348694,0.345724493265152,0.8607991337776184,0.5278218388557434
133,3215,0.803026020526886,0.43382540345191956,0.4792868196964264,,,,
134,3239,,,,0.9036253094673157,0.3334844410419464,0.8197448253631592,0.5831151008605957
134,3239,0.812985360622406,0.4449876844882965,0.4900851249694824,,,,
135,3263,,,,0.9269393682479858,0.33973950147628784,0.7818060517311096,0.6312780976295471
135,3263,0.8009822368621826,0.4500882923603058,0.4945031404495239,,,,
136,3287,,,,0.9272144436836243,0.3326590955257416,0.8840241432189941,0.5447208881378174
136,3287,0.8254813551902771,0.4311709702014923,0.4765580892562866,,,,
137,3311,,,,0.9268561601638794,0.3411342203617096,0.7864557504653931,0.5912205576896667
137,3311,0.8252905011177063,0.43779513239860535,0.48263248801231384,,,,
138,3335,,,,0.9066357016563416,0.3413151204586029,0.8926844000816345,0.5114720463752747
138,3335,0.8057278990745544,0.46256399154663086,0.5070978403091431,,,,
139,3359,,,,0.9196498394012451,0.3366415798664093,0.8090895414352417,0.6096051335334778
139,3359,0.8068976998329163,0.42999541759490967,0.47519466280937195,,,,
140,3383,,,,0.9194850921630859,0.3345446288585663,0.849449634552002,0.5529221296310425
140,3383,0.7979323863983154,0.43990328907966614,0.4839002192020416,,,,
141,3407,,,,0.9234893321990967,0.32822132110595703,0.855772078037262,0.5817038416862488
141,3407,0.8046738505363464,0.44987884163856506,0.4938913583755493,,,,
142,3431,,,,0.9350321292877197,0.3308543264865875,0.8738121390342712,0.5121208429336548
142,3431,0.8131372928619385,0.43198803067207336,0.47665295004844666,,,,
143,3455,,,,0.9274240136146545,0.32549017667770386,0.8573964834213257,0.5557239055633545
143,3455,0.816303551197052,0.41189706325531006,0.4567996561527252,,,,
144,3479,,,,0.9144513607025146,0.32656869292259216,0.8199528455734253,0.559722900390625
144,3479,0.8235588669776917,0.4274650514125824,0.47166621685028076,,,,
145,3503,,,,0.9111874103546143,0.316322386264801,0.8799720406532288,0.5360167026519775
145,3503,0.8340161442756653,0.422092467546463,0.4680939018726349,,,,
146,3527,,,,0.924057126045227,0.3160869777202606,0.8373920321464539,0.5586174130439758
146,3527,0.8603721261024475,0.38828906416893005,0.43476834893226624,,,,
147,3551,,,,0.9198058247566223,0.3206992745399475,0.8801020979881287,0.48755383491516113
147,3551,0.8159773945808411,0.40813443064689636,0.45435425639152527,,,,
148,3575,,,,0.935382068157196,0.31454741954803467,0.7897173166275024,0.6119559407234192
148,3575,0.8269800543785095,0.4072655141353607,0.4528549611568451,,,,
149,3599,,,,0.926830530166626,0.3149520456790924,0.8639100193977356,0.5235294103622437
149,3599,0.8317892551422119,0.3853874206542969,0.43167734146118164,,,,
150,3623,,,,0.9298290014266968,0.3129318058490753,0.8434774875640869,0.5561947822570801
150,3623,0.8426210880279541,0.387857586145401,0.43390271067619324,,,,
151,3647,,,,0.897746205329895,0.31249868869781494,0.866812527179718,0.5266405940055847
151,3647,0.8375492691993713,0.40403926372528076,0.4503977596759796,,,,
152,3671,,,,0.91911381483078,0.30533313751220703,0.8238813877105713,0.5794991254806519
152,3671,0.8181929588317871,0.41493794322013855,0.46065330505371094,,,,
153,3695,,,,0.9157991409301758,0.3104925751686096,0.8470913171768188,0.566076397895813
153,3695,0.8321506381034851,0.3951900899410248,0.4405178725719452,,,,
154,3719,,,,0.9306081533432007,0.30433470010757446,0.866690993309021,0.5204464197158813
154,3719,0.8278428912162781,0.38279736042022705,0.4284187853336334,,,,
155,3743,,,,0.9309277534484863,0.29697319865226746,0.8681349754333496,0.5362532138824463
155,3743,0.8339102864265442,0.39943206310272217,0.4457643926143646,,,,
156,3767,,,,0.9428249597549438,0.2939314544200897,0.8364841938018799,0.5726909637451172
156,3767,0.8298563957214355,0.4107014834880829,0.45562371611595154,,,,
157,3791,,,,0.9111699461936951,0.3041686713695526,0.8351033926010132,0.5520830154418945
157,3791,0.8190646767616272,0.41787123680114746,0.462846040725708,,,,
158,3815,,,,0.9356138706207275,0.3042844831943512,0.8548305630683899,0.5473291873931885
158,3815,0.8233782649040222,0.4168107509613037,0.4607070982456207,,,,
159,3839,,,,0.9462456703186035,0.2907690703868866,0.8098929524421692,0.6040592193603516
159,3839,0.8249800801277161,0.392097145318985,0.4364539086818695,,,,
160,3863,,,,0.9352947473526001,0.29339921474456787,0.8377606272697449,0.5746843814849854
160,3863,0.8674373030662537,0.37417539954185486,0.41894030570983887,,,,
161,3887,,,,0.9388156533241272,0.2851253151893616,0.8693088889122009,0.5491517186164856
161,3887,0.8326751589775085,0.3837571144104004,0.4296959340572357,,,,
162,3911,,,,0.9115804433822632,0.29964178800582886,0.8681877851486206,0.5402674078941345
162,3911,0.843492329120636,0.3900393545627594,0.43530938029289246,,,,
163,3935,,,,0.927222728729248,0.28776487708091736,0.8579872846603394,0.5268787145614624
163,3935,0.8582345843315125,0.36986395716667175,0.41625070571899414,,,,
164,3959,,,,0.9386591911315918,0.28295353055000305,0.8272071480751038,0.5822626352310181
164,3959,0.8274493217468262,0.39885810017585754,0.4443667232990265,,,,
165,3983,,,,0.9307018518447876,0.2916375398635864,0.8515180349349976,0.5353431105613708
165,3983,0.8545685410499573,0.3822554349899292,0.42733919620513916,,,,
166,4007,,,,0.9264367818832397,0.2815228998661041,0.8375239372253418,0.5648375749588013
166,4007,0.8405073285102844,0.39257633686065674,0.4377947747707367,,,,
167,4031,,,,0.9352992177009583,0.2900656461715698,0.8476203083992004,0.5428730845451355
167,4031,0.8304324150085449,0.3739987313747406,0.4192030131816864,,,,
168,4055,,,,0.9385234713554382,0.2737142741680145,0.8604450821876526,0.5688566565513611
168,4055,0.8446528315544128,0.36332419514656067,0.4090249538421631,,,,
169,4079,,,,0.9388148784637451,0.28132104873657227,0.8045172691345215,0.6106997132301331
169,4079,0.8561537861824036,0.3667525053024292,0.4117734730243683,,,,
170,4103,,,,0.9390180110931396,0.2721063792705536,0.8278460502624512,0.5546904802322388
170,4103,0.8439505100250244,0.3878251016139984,0.43342331051826477,,,,
171,4127,,,,0.9424095153808594,0.273494690656662,0.8589481711387634,0.556114673614502
171,4127,0.8302359580993652,0.37873589992523193,0.42418527603149414,,,,
172,4151,,,,0.9418638944625854,0.26916980743408203,0.8333856463432312,0.5265942811965942
172,4151,0.8550273776054382,0.3676505982875824,0.4138237535953522,,,,
173,4175,,,,0.9273041486740112,0.26928529143333435,0.8662019968032837,0.5020247101783752
173,4175,0.8401942253112793,0.36428165435791016,0.41146132349967957,,,,
174,4199,,,,0.9308230876922607,0.2767585217952728,0.8561018109321594,0.5288662910461426
174,4199,0.8520753979682922,0.3801659643650055,0.42571553587913513,,,,
